seed,family_size,arm,accepted,true_accepts,false_accepts,recall,empirical_fdr
24,100000,Random-25,0,0,0,0.0,0.0
24,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
25,100000,Exhaustive-Expanded,3,2,1,0.6666666666666666,0.3333333333333333
25,100000,Random-25,0,0,0,0.0,0.0
25,100000,VeraDM-prior,2,1,1,0.3333333333333333,0.5
26,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
26,100000,Random-25,0,0,0,0.0,0.0
26,100000,VeraDM-prior,4,3,1,1.0,0.25
27,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
27,100000,Random-25,1,0,1,0.0,1.0
27,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
28,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
28,100000,Random-25,0,0,0,0.0,0.0
28,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
29,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
29,100000,Random-25,0,0,0,0.0,0.0
29,100000,VeraDM-prior,5,3,2,1.0,0.4
30,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
30,100000,Random-25,0,0,0,0.0,0.0
30,100000,VeraDM-prior,3,3,0,1.0,0.0
31,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
31,100000,Random-25,0,0,0,0.0,0.0
31,100000,VeraDM-prior,3,2,1,0.6666666666666666,0.3333333333333333
32,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
32,100000,Random-25,0,0,0,0.0,0.0
32,100000,VeraDM-prior,4,2,2,0.6666666666666666,0.5
33,100000,Exhaustive-Expanded,3,2,1,0.6666666666666666,0.3333333333333333
33,100000,Random-25,0,0,0,0.0,0.0
33,100000,VeraDM-prior,3,3,0,1.0,0.0
34,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
34,100000,Random-25,0,0,0,0.0,0.0
34,100000,VeraDM-prior,3,3,0,1.0,0.0
35,100000,Exhaustive-Expanded,4,3,1,1.0,0.25
35,100000,Random-25,0,0,0,0.0,0.0
35,100000,VeraDM-prior,4,2,2,0.6666666666666666,0.5
36,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
36,100000,Random-25,1,0,1,0.0,1.0
36,100000,VeraDM-prior,4,3,1,1.0,0.25
37,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
37,100000,Random-25,0,0,0,0.0,0.0
37,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
38,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
38,100000,Random-25,0,0,0,0.0,0.0
38,100000,VeraDM-prior,3,3,0,1.0,0.0
39,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
39,100000,Random-25,0,0,0,0.0,0.0
39,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
40,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
40,100000,Random-25,0,0,0,0.0,0.0
40,100000,VeraDM-prior,4,3,1,1.0,0.25
41,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
41,100000,Random-25,0,0,0,0.0,0.0
41,100000,VeraDM-prior,4,3,1,1.0,0.25
42,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
42,100000,Random-25,0,0,0,0.0,0.0
42,100000,VeraDM-prior,3,3,0,1.0,0.0
43,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
43,100000,Random-25,0,0,0,0.0,0.0
43,100000,VeraDM-prior,3,2,1,0.6666666666666666,0.3333333333333333
44,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
44,100000,Random-25,2,0,2,0.0,1.0
44,100000,VeraDM-prior,3,3,0,1.0,0.0
45,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
45,100000,Random-25,0,0,0,0.0,0.0
45,100000,VeraDM-prior,4,3,1,1.0,0.25
46,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
46,100000,Random-25,0,0,0,0.0,0.0
46,100000,VeraDM-prior,3,3,0,1.0,0.0
47,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
47,100000,Random-25,0,0,0,0.0,0.0
47,100000,VeraDM-prior,3,2,1,0.6666666666666666,0.3333333333333333
48,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
48,100000,Random-25,0,0,0,0.0,0.0
48,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
49,100000,Exhaustive-Expanded,3,3,0,1.0,0.0
49,100000,Random-25,1,0,1,0.0,1.0
49,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
50,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
50,100000,Random-25,0,0,0,0.0,0.0
50,100000,VeraDM-prior,3,3,0,1.0,0.0
51,100000,Exhaustive-Expanded,3,2,1,0.6666666666666666,0.3333333333333333
51,100000,Random-25,0,0,0,0.0,0.0
51,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
52,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
52,100000,Random-25,0,0,0,0.0,0.0
52,100000,VeraDM-prior,3,3,0,1.0,0.0
53,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
53,100000,Random-25,0,0,0,0.0,0.0
53,100000,VeraDM-prior,4,2,2,0.6666666666666666,0.5
54,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
54,100000,Random-25,0,0,0,0.0,0.0
54,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
55,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
55,100000,Random-25,0,0,0,0.0,0.0
55,100000,VeraDM-prior,3,3,0,1.0,0.0
56,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
56,100000,Random-25,0,0,0,0.0,0.0
56,100000,VeraDM-prior,4,3,1,1.0,0.25
57,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
57,100000,Random-25,1,0,1,0.0,1.0
57,100000,VeraDM-prior,7,3,4,1.0,0.5714285714285714
58,100000,Exhaustive-Expanded,3,1,2,0.3333333333333333,0.6666666666666666
58,100000,Random-25,0,0,0,0.0,0.0
58,100000,VeraDM-prior,3,3,0,1.0,0.0
59,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
59,100000,Random-25,0,0,0,0.0,0.0
59,100000,VeraDM-prior,3,3,0,1.0,0.0
60,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
60,100000,Random-25,0,0,0,0.0,0.0
60,100000,VeraDM-prior,3,3,0,1.0,0.0
61,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
61,100000,Random-25,0,0,0,0.0,0.0
61,100000,VeraDM-prior,3,3,0,1.0,0.0
62,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
62,100000,Random-25,0,0,0,0.0,0.0
62,100000,VeraDM-prior,3,3,0,1.0,0.0
63,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
63,100000,Random-25,0,0,0,0.0,0.0
63,100000,VeraDM-prior,3,3,0,1.0,0.0
64,100000,Exhaustive-Expanded,3,3,0,1.0,0.0
64,100000,Random-25,0,0,0,0.0,0.0
64,100000,VeraDM-prior,6,3,3,1.0,0.5
65,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
65,100000,Random-25,0,0,0,0.0,0.0
65,100000,VeraDM-prior,4,2,2,0.6666666666666666,0.5
66,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
66,100000,Random-25,0,0,0,0.0,0.0
66,100000,VeraDM-prior,3,3,0,1.0,0.0
67,100000,Exhaustive-Expanded,3,3,0,1.0,0.0
67,100000,Random-25,0,0,0,0.0,0.0
67,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
68,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
68,100000,Random-25,0,0,0,0.0,0.0
68,100000,VeraDM-prior,4,3,1,1.0,0.25
69,100000,Exhaustive-Expanded,4,2,2,0.6666666666666666,0.5
69,100000,Random-25,0,0,0,0.0,0.0
69,100000,VeraDM-prior,1,1,0,0.3333333333333333,0.0
70,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
70,100000,Random-25,0,0,0,0.0,0.0
70,100000,VeraDM-prior,3,2,1,0.6666666666666666,0.3333333333333333
71,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
71,100000,Random-25,0,0,0,0.0,0.0
71,100000,VeraDM-prior,3,3,0,1.0,0.0
72,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
72,100000,Random-25,0,0,0,0.0,0.0
72,100000,VeraDM-prior,4,3,1,1.0,0.25
73,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
73,100000,Random-25,0,0,0,0.0,0.0
73,100000,VeraDM-prior,4,3,1,1.0,0.25
74,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
74,100000,Random-25,0,0,0,0.0,0.0
74,100000,VeraDM-prior,4,3,1,1.0,0.25
75,100000,Exhaustive-Expanded,3,2,1,0.6666666666666666,0.3333333333333333
75,100000,Random-25,0,0,0,0.0,0.0
75,100000,VeraDM-prior,3,3,0,1.0,0.0
76,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
76,100000,Random-25,2,0,2,0.0,1.0
76,100000,VeraDM-prior,1,1,0,0.3333333333333333,0.0
77,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
77,100000,Random-25,0,0,0,0.0,0.0
77,100000,VeraDM-prior,3,3,0,1.0,0.0
78,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
78,100000,Random-25,0,0,0,0.0,0.0
78,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
79,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
79,100000,Random-25,0,0,0,0.0,0.0
79,100000,VeraDM-prior,3,3,0,1.0,0.0
80,100000,Exhaustive-Expanded,3,2,1,0.6666666666666666,0.3333333333333333
80,100000,Random-25,0,0,0,0.0,0.0
80,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
81,100000,Exhaustive-Expanded,3,3,0,1.0,0.0
81,100000,Random-25,0,0,0,0.0,0.0
81,100000,VeraDM-prior,3,3,0,1.0,0.0
82,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
82,100000,Random-25,0,0,0,0.0,0.0
82,100000,VeraDM-prior,1,1,0,0.3333333333333333,0.0
83,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
83,100000,Random-25,0,0,0,0.0,0.0
83,100000,VeraDM-prior,3,3,0,1.0,0.0
84,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
84,100000,Random-25,0,0,0,0.0,0.0
84,100000,VeraDM-prior,3,3,0,1.0,0.0
85,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
85,100000,Random-25,0,0,0,0.0,0.0
85,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
86,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
86,100000,Random-25,0,0,0,0.0,0.0
86,100000,VeraDM-prior,3,3,0,1.0,0.0
87,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
87,100000,Random-25,0,0,0,0.0,0.0
87,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
88,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
88,100000,Random-25,0,0,0,0.0,0.0
88,100000,VeraDM-prior,4,3,1,1.0,0.25
89,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
89,100000,Random-25,0,0,0,0.0,0.0
89,100000,VeraDM-prior,3,3,0,1.0,0.0
90,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
90,100000,Random-25,0,0,0,0.0,0.0
90,100000,VeraDM-prior,1,1,0,0.3333333333333333,0.0
91,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
91,100000,Random-25,1,0,1,0.0,1.0
91,100000,VeraDM-prior,3,3,0,1.0,0.0
92,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
92,100000,Random-25,0,0,0,0.0,0.0
92,100000,VeraDM-prior,4,2,2,0.6666666666666666,0.5
93,100000,Exhaustive-Expanded,3,2,1,0.6666666666666666,0.3333333333333333
93,100000,Random-25,0,0,0,0.0,0.0
93,100000,VeraDM-prior,3,3,0,1.0,0.0
94,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
94,100000,Random-25,0,0,0,0.0,0.0
94,100000,VeraDM-prior,3,3,0,1.0,0.0
95,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
95,100000,Random-25,0,0,0,0.0,0.0
95,100000,VeraDM-prior,3,3,0,1.0,0.0
96,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
96,100000,Random-25,0,0,0,0.0,0.0
96,100000,VeraDM-prior,3,3,0,1.0,0.0
97,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
97,100000,Random-25,0,0,0,0.0,0.0
97,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
98,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
98,100000,Random-25,1,0,1,0.0,1.0
98,100000,VeraDM-prior,3,3,0,1.0,0.0
99,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
99,100000,Random-25,0,0,0,0.0,0.0
99,100000,VeraDM-prior,3,3,0,1.0,0.0
100,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
100,100000,Random-25,0,0,0,0.0,0.0
100,100000,VeraDM-prior,5,3,2,1.0,0.4
101,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
101,100000,Random-25,0,0,0,0.0,0.0
101,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
102,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
102,100000,Random-25,0,0,0,0.0,0.0
102,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
103,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
103,100000,Random-25,0,0,0,0.0,0.0
103,100000,VeraDM-prior,3,3,0,1.0,0.0
104,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
104,100000,Random-25,1,0,1,0.0,1.0
104,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
105,100000,Exhaustive-Expanded,4,3,1,1.0,0.25
105,100000,Random-25,0,0,0,0.0,0.0
105,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
106,100000,Exhaustive-Expanded,3,3,0,1.0,0.0
106,100000,Random-25,1,0,1,0.0,1.0
106,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
107,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
107,100000,Random-25,0,0,0,0.0,0.0
107,100000,VeraDM-prior,3,3,0,1.0,0.0
108,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
108,100000,Random-25,1,0,1,0.0,1.0
108,100000,VeraDM-prior,3,3,0,1.0,0.0
109,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
109,100000,Random-25,0,0,0,0.0,0.0
109,100000,VeraDM-prior,3,3,0,1.0,0.0
110,100000,Exhaustive-Expanded,3,1,2,0.3333333333333333,0.6666666666666666
110,100000,Random-25,0,0,0,0.0,0.0
110,100000,VeraDM-prior,3,3,0,1.0,0.0
111,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
111,100000,Random-25,0,0,0,0.0,0.0
111,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
112,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
112,100000,Random-25,0,0,0,0.0,0.0
112,100000,VeraDM-prior,4,1,3,0.3333333333333333,0.75
113,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
113,100000,Random-25,1,0,1,0.0,1.0
113,100000,VeraDM-prior,3,3,0,1.0,0.0
114,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
114,100000,Random-25,0,0,0,0.0,0.0
114,100000,VeraDM-prior,3,2,1,0.6666666666666666,0.3333333333333333
115,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
115,100000,Random-25,0,0,0,0.0,0.0
115,100000,VeraDM-prior,3,3,0,1.0,0.0
116,100000,Exhaustive-Expanded,3,3,0,1.0,0.0
116,100000,Random-25,0,0,0,0.0,0.0
116,100000,VeraDM-prior,3,3,0,1.0,0.0
117,100000,Exhaustive-Expanded,3,1,2,0.3333333333333333,0.6666666666666666
117,100000,Random-25,1,0,1,0.0,1.0
117,100000,VeraDM-prior,3,3,0,1.0,0.0
118,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
118,100000,Random-25,0,0,0,0.0,0.0
118,100000,VeraDM-prior,3,3,0,1.0,0.0
119,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
119,100000,Random-25,0,0,0,0.0,0.0
119,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
120,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
120,100000,Random-25,0,0,0,0.0,0.0
120,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
121,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
121,100000,Random-25,0,0,0,0.0,0.0
121,100000,VeraDM-prior,5,3,2,1.0,0.4
122,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
122,100000,Random-25,0,0,0,0.0,0.0
122,100000,VeraDM-prior,3,3,0,1.0,0.0
123,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
123,100000,Random-25,0,0,0,0.0,0.0
123,100000,VeraDM-prior,1,1,0,0.3333333333333333,0.0
124,100000,Exhaustive-Expanded,4,3,1,1.0,0.25
124,100000,Random-25,0,0,0,0.0,0.0
124,100000,VeraDM-prior,3,3,0,1.0,0.0
125,100000,Exhaustive-Expanded,1,0,1,0.0,1.0
125,100000,Random-25,0,0,0,0.0,0.0
125,100000,VeraDM-prior,4,3,1,1.0,0.25
126,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
126,100000,Random-25,0,0,0,0.0,0.0
126,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
127,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
127,100000,Random-25,0,0,0,0.0,0.0
127,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
128,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
128,100000,Random-25,0,0,0,0.0,0.0
128,100000,VeraDM-prior,3,3,0,1.0,0.0
129,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
129,100000,Random-25,1,0,1,0.0,1.0
129,100000,VeraDM-prior,3,3,0,1.0,0.0
130,100000,Exhaustive-Expanded,4,3,1,1.0,0.25
130,100000,Random-25,1,0,1,0.0,1.0
130,100000,VeraDM-prior,3,3,0,1.0,0.0
131,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
131,100000,Random-25,0,0,0,0.0,0.0
131,100000,VeraDM-prior,3,3,0,1.0,0.0
132,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
132,100000,Random-25,0,0,0,0.0,0.0
132,100000,VeraDM-prior,5,3,2,1.0,0.4
133,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
133,100000,Random-25,0,0,0,0.0,0.0
133,100000,VeraDM-prior,3,3,0,1.0,0.0
134,100000,Exhaustive-Expanded,4,3,1,1.0,0.25
134,100000,Random-25,0,0,0,0.0,0.0
134,100000,VeraDM-prior,0,0,0,0.0,0.0
135,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
135,100000,Random-25,0,0,0,0.0,0.0
135,100000,VeraDM-prior,3,3,0,1.0,0.0
136,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
136,100000,Random-25,0,0,0,0.0,0.0
136,100000,VeraDM-prior,1,1,0,0.3333333333333333,0.0
137,100000,Exhaustive-Expanded,3,2,1,0.6666666666666666,0.3333333333333333
137,100000,Random-25,0,0,0,0.0,0.0
137,100000,VeraDM-prior,3,3,0,1.0,0.0
138,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
138,100000,Random-25,0,0,0,0.0,0.0
138,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
139,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
139,100000,Random-25,0,0,0,0.0,0.0
139,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
140,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
140,100000,Random-25,0,0,0,0.0,0.0
140,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
141,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
141,100000,Random-25,0,0,0,0.0,0.0
141,100000,VeraDM-prior,2,1,1,0.3333333333333333,0.5
142,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
142,100000,Random-25,0,0,0,0.0,0.0
142,100000,VeraDM-prior,4,3,1,1.0,0.25
143,100000,Exhaustive-Expanded,1,0,1,0.0,1.0
143,100000,Random-25,0,0,0,0.0,0.0
143,100000,VeraDM-prior,3,3,0,1.0,0.0
144,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
144,100000,Random-25,0,0,0,0.0,0.0
144,100000,VeraDM-prior,4,3,1,1.0,0.25
145,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
145,100000,Random-25,0,0,0,0.0,0.0
145,100000,VeraDM-prior,3,2,1,0.6666666666666666,0.3333333333333333
146,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
146,100000,Random-25,0,0,0,0.0,0.0
146,100000,VeraDM-prior,3,2,1,0.6666666666666666,0.3333333333333333
147,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
147,100000,Random-25,0,0,0,0.0,0.0
147,100000,VeraDM-prior,1,1,0,0.3333333333333333,0.0
148,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
148,100000,Random-25,1,0,1,0.0,1.0
148,100000,VeraDM-prior,4,3,1,1.0,0.25
149,100000,Exhaustive-Expanded,3,3,0,1.0,0.0
149,100000,Random-25,0,0,0,0.0,0.0
149,100000,VeraDM-prior,3,3,0,1.0,0.0
150,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
150,100000,Random-25,0,0,0,0.0,0.0
150,100000,VeraDM-prior,4,3,1,1.0,0.25
151,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
151,100000,Random-25,0,0,0,0.0,0.0
151,100000,VeraDM-prior,4,3,1,1.0,0.25
152,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
152,100000,Random-25,0,0,0,0.0,0.0
152,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
153,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
153,100000,Random-25,0,0,0,0.0,0.0
153,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
154,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
154,100000,Random-25,0,0,0,0.0,0.0
154,100000,VeraDM-prior,5,3,2,1.0,0.4
155,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
155,100000,Random-25,1,0,1,0.0,1.0
155,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
156,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
156,100000,Random-25,0,0,0,0.0,0.0
156,100000,VeraDM-prior,4,3,1,1.0,0.25
157,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
157,100000,Random-25,0,0,0,0.0,0.0
157,100000,VeraDM-prior,3,3,0,1.0,0.0
158,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
158,100000,Random-25,0,0,0,0.0,0.0
158,100000,VeraDM-prior,4,3,1,1.0,0.25
159,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
159,100000,Random-25,1,0,1,0.0,1.0
159,100000,VeraDM-prior,4,2,2,0.6666666666666666,0.5
160,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
160,100000,Random-25,0,0,0,0.0,0.0
160,100000,VeraDM-prior,4,3,1,1.0,0.25
161,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
161,100000,Random-25,0,0,0,0.0,0.0
161,100000,VeraDM-prior,4,3,1,1.0,0.25
162,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
162,100000,Random-25,0,0,0,0.0,0.0
162,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
163,100000,Exhaustive-Expanded,3,2,1,0.6666666666666666,0.3333333333333333
163,100000,Random-25,0,0,0,0.0,0.0
163,100000,VeraDM-prior,3,3,0,1.0,0.0
164,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
164,100000,Random-25,0,0,0,0.0,0.0
164,100000,VeraDM-prior,3,3,0,1.0,0.0
165,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
165,100000,Random-25,0,0,0,0.0,0.0
165,100000,VeraDM-prior,3,3,0,1.0,0.0
166,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
166,100000,Random-25,0,0,0,0.0,0.0
166,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
167,100000,Exhaustive-Expanded,3,3,0,1.0,0.0
167,100000,Random-25,0,0,0,0.0,0.0
167,100000,VeraDM-prior,3,3,0,1.0,0.0
168,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
168,100000,Random-25,0,0,0,0.0,0.0
168,100000,VeraDM-prior,3,2,1,0.6666666666666666,0.3333333333333333
169,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
169,100000,Random-25,0,0,0,0.0,0.0
169,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
170,100000,Exhaustive-Expanded,3,2,1,0.6666666666666666,0.3333333333333333
170,100000,Random-25,0,0,0,0.0,0.0
170,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
171,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
171,100000,Random-25,0,0,0,0.0,0.0
171,100000,VeraDM-prior,3,3,0,1.0,0.0
172,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
172,100000,Random-25,0,0,0,0.0,0.0
172,100000,VeraDM-prior,3,3,0,1.0,0.0
173,100000,Exhaustive-Expanded,2,2,0,0.6666666666666666,0.0
173,100000,Random-25,0,0,0,0.0,0.0
173,100000,VeraDM-prior,3,3,0,1.0,0.0
174,100000,Exhaustive-Expanded,0,0,0,0.0,0.0
174,100000,Random-25,0,0,0,0.0,0.0
174,100000,VeraDM-prior,3,3,0,1.0,0.0
175,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
175,100000,Random-25,1,0,1,0.0,1.0
175,100000,VeraDM-prior,3,2,1,0.6666666666666666,0.3333333333333333
176,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
176,100000,Random-25,0,0,0,0.0,0.0
176,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
177,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
177,100000,Random-25,0,0,0,0.0,0.0
177,100000,VeraDM-prior,3,3,0,1.0,0.0
178,100000,Exhaustive-Expanded,2,1,1,0.3333333333333333,0.5
178,100000,Random-25,0,0,0,0.0,0.0
178,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
179,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
179,100000,Random-25,0,0,0,0.0,0.0
179,100000,VeraDM-prior,3,3,0,1.0,0.0
180,100000,Exhaustive-Expanded,1,1,0,0.3333333333333333,0.0
180,100000,Random-25,0,0,0,0.0,0.0
180,100000,VeraDM-prior,2,2,0,0.6666666666666666,0.0
