accepted,achieved_fdr,method,null_accepted,null_proposals,seed
0,0.0,BH,0,100,167
0,0.0,BY,0,100,167
9,0.7777777777777778,RawP,7,100,168
0,0.0,BH,0,100,168
0,0.0,BY,0,100,168
6,0.6666666666666666,RawP,4,100,169
0,0.0,BH,0,100,169
0,0.0,BY,0,100,169
7,0.7142857142857143,RawP,5,100,170
3,0.6666666666666666,BH,2,100,170
0,0.0,BY,0,100,170
4,0.5,RawP,2,100,171
0,0.0,BH,0,100,171
0,0.0,BY,0,100,171
12,0.8333333333333334,RawP,10,100,172
0,0.0,BH,0,100,172
0,0.0,BY,0,100,172
6,0.6666666666666666,RawP,4,100,173
0,0.0,BH,0,100,173
0,0.0,BY,0,100,173
8,0.75,RawP,6,100,174
0,0.0,BH,0,100,174
0,0.0,BY,0,100,174
8,0.75,RawP,6,100,175
0,0.0,BH,0,100,175
0,0.0,BY,0,100,175
9,0.7777777777777778,RawP,7,100,176
0,0.0,BH,0,100,176
0,0.0,BY,0,100,176
7,0.7142857142857143,RawP,5,100,177
0,0.0,BH,0,100,177
0,0.0,BY,0,100,177
8,0.75,RawP,6,100,178
0,0.0,BH,0,100,178
0,0.0,BY,0,100,178
8,0.75,RawP,6,100,179
0,0.0,BH,0,100,179
0,0.0,BY,0,100,179
6,0.6666666666666666,RawP,4,100,180
0,0.0,BH,0,100,180
0,0.0,BY,0,100,180
5,0.6,RawP,3,100,181
0,0.0,BH,0,100,181
0,0.0,BY,0,100,181
9,0.7777777777777778,RawP,7,100,182
0,0.0,BH,0,100,182
0,0.0,BY,0,100,182
5,0.6,RawP,3,100,183
0,0.0,BH,0,100,183
0,0.0,BY,0,100,183
8,0.75,RawP,6,100,184
0,0.0,BH,0,100,184
0,0.0,BY,0,100,184
6,0.6666666666666666,RawP,4,100,185
0,0.0,BH,0,100,185
0,0.0,BY,0,100,185
6,0.6666666666666666,RawP,4,100,186
0,0.0,BH,0,100,186
0,0.0,BY,0,100,186
8,0.75,RawP,6,100,187
0,0.0,BH,0,100,187
0,0.0,BY,0,100,187
9,0.7777777777777778,RawP,7,100,188
0,0.0,BH,0,100,188
0,0.0,BY,0,100,188
10,0.8,RawP,8,100,189
0,0.0,BH,0,100,189
0,0.0,BY,0,100,189
10,0.8,RawP,8,100,190
0,0.0,BH,0,100,190
0,0.0,BY,0,100,190
4,0.5,RawP,2,100,191
0,0.0,BH,0,100,191
0,0.0,BY,0,100,191
7,0.7142857142857143,RawP,5,100,192
0,0.0,BH,0,100,192
0,0.0,BY,0,100,192
6,0.6666666666666666,RawP,4,100,193
0,0.0,BH,0,100,193
0,0.0,BY,0,100,193
9,0.7777777777777778,RawP,7,100,194
0,0.0,BH,0,100,194
0,0.0,BY,0,100,194
8,0.75,RawP,6,100,195
0,0.0,BH,0,100,195
0,0.0,BY,0,100,195
5,0.6,RawP,3,100,196
0,0.0,BH,0,100,196
0,0.0,BY,0,100,196
9,0.7777777777777778,RawP,7,100,197
0,0.0,BH,0,100,197
0,0.0,BY,0,100,197
8,0.75,RawP,6,100,198
0,0.0,BH,0,100,198
0,0.0,BY,0,100,198
8,0.75,RawP,6,100,199
1,1.0,BH,1,100,199
0,0.0,BY,0,100,199
21,0.9047619047619048,RawP,19,300,0
0,0.0,BH,0,300,0
0,0.0,BY,0,300,0
14,0.8571428571428571,RawP,12,300,1
0,0.0,BH,0,300,1
0,0.0,BY,0,300,1
20,0.9,RawP,18,300,2
0,0.0,BH,0,300,2
0,0.0,BY,0,300,2
21,0.9047619047619048,RawP,19,300,3
0,0.0,BH,0,300,3
0,0.0,BY,0,300,3
21,0.9047619047619048,RawP,19,300,4
0,0.0,BH,0,300,4
0,0.0,BY,0,300,4
22,0.9090909090909091,RawP,20,300,5
0,0.0,BH,0,300,5
0,0.0,BY,0,300,5
15,0.8666666666666667,RawP,13,300,6
0,0.0,BH,0,300,6
0,0.0,BY,0,300,6
18,0.8888888888888888,RawP,16,300,7
0,0.0,BH,0,300,7
0,0.0,BY,0,300,7
17,0.8823529411764706,RawP,15,300,8
0,0.0,BH,0,300,8
0,0.0,BY,0,300,8
11,0.8181818181818182,RawP,9,300,9
0,0.0,BH,0,300,9
0,0.0,BY,0,300,9
18,0.8888888888888888,RawP,16,300,10
0,0.0,BH,0,300,10
0,0.0,BY,0,300,10
19,0.8947368421052632,RawP,17,300,11
0,0.0,BH,0,300,11
0,0.0,BY,0,300,11
19,0.8947368421052632,RawP,17,300,12
0,0.0,BH,0,300,12
0,0.0,BY,0,300,12
17,0.8823529411764706,RawP,15,300,13
0,0.0,BH,0,300,13
0,0.0,BY,0,300,13
18,0.8888888888888888,RawP,16,300,14
1,1.0,BH,1,300,14
0,0.0,BY,0,300,14
16,0.875,RawP,14,300,15
0,0.0,BH,0,300,15
0,0.0,BY,0,300,15
16,0.875,RawP,14,300,16
0,0.0,BH,0,300,16
0,0.0,BY,0,300,16
13,0.8461538461538461,RawP,11,300,17
0,0.0,BH,0,300,17
0,0.0,BY,0,300,17
18,0.8888888888888888,RawP,16,300,18
0,0.0,BH,0,300,18
0,0.0,BY,0,300,18
18,0.8888888888888888,RawP,16,300,19
0,0.0,BH,0,300,19
0,0.0,BY,0,300,19
17,0.8823529411764706,RawP,15,300,20
0,0.0,BH,0,300,20
0,0.0,BY,0,300,20
14,0.8571428571428571,RawP,12,300,21
0,0.0,BH,0,300,21
0,0.0,BY,0,300,21
15,0.8666666666666667,RawP,13,300,22
0,0.0,BH,0,300,22
0,0.0,BY,0,300,22
14,0.8571428571428571,RawP,12,300,23
0,0.0,BH,0,300,23
0,0.0,BY,0,300,23
17,0.8823529411764706,RawP,15,300,24
1,1.0,BH,1,300,24
0,0.0,BY,0,300,24
23,0.9130434782608695,RawP,21,300,25
0,0.0,BH,0,300,25
0,0.0,BY,0,300,25
22,0.9090909090909091,RawP,20,300,26
0,0.0,BH,0,300,26
0,0.0,BY,0,300,26
14,0.8571428571428571,RawP,12,300,27
0,0.0,BH,0,300,27
0,0.0,BY,0,300,27
15,0.8666666666666667,RawP,13,300,28
0,0.0,BH,0,300,28
0,0.0,BY,0,300,28
15,0.8666666666666667,RawP,13,300,29
0,0.0,BH,0,300,29
0,0.0,BY,0,300,29
16,0.875,RawP,14,300,30
1,1.0,BH,1,300,30
0,0.0,BY,0,300,30
11,0.8181818181818182,RawP,9,300,31
0,0.0,BH,0,300,31
0,0.0,BY,0,300,31
18,0.8888888888888888,RawP,16,300,32
1,1.0,BH,1,300,32
0,0.0,BY,0,300,32
17,0.8823529411764706,RawP,15,300,33
0,0.0,BH,0,300,33
0,0.0,BY,0,300,33
17,0.8823529411764706,RawP,15,300,34
0,0.0,BH,0,300,34
0,0.0,BY,0,300,34
17,0.8823529411764706,RawP,15,300,35
0,0.0,BH,0,300,35
0,0.0,BY,0,300,35
13,0.8461538461538461,RawP,11,300,36
0,0.0,BH,0,300,36
0,0.0,BY,0,300,36
16,0.875,RawP,14,300,37
0,0.0,BH,0,300,37
0,0.0,BY,0,300,37
19,0.8947368421052632,RawP,17,300,38
0,0.0,BH,0,300,38
0,0.0,BY,0,300,38
17,0.8823529411764706,RawP,15,300,39
0,0.0,BH,0,300,39
0,0.0,BY,0,300,39
16,0.875,RawP,14,300,40
0,0.0,BH,0,300,40
0,0.0,BY,0,300,40
14,0.8571428571428571,RawP,12,300,41
0,0.0,BH,0,300,41
0,0.0,BY,0,300,41
23,0.9130434782608695,RawP,21,300,42
0,0.0,BH,0,300,42
0,0.0,BY,0,300,42
20,0.9,RawP,18,300,43
0,0.0,BH,0,300,43
0,0.0,BY,0,300,43
16,0.875,RawP,14,300,44
0,0.0,BH,0,300,44
0,0.0,BY,0,300,44
20,0.9,RawP,18,300,45
0,0.0,BH,0,300,45
0,0.0,BY,0,300,45
12,0.8333333333333334,RawP,10,300,46
0,0.0,BH,0,300,46
0,0.0,BY,0,300,46
20,0.9,RawP,18,300,47
1,1.0,BH,1,300,47
0,0.0,BY,0,300,47
24,0.9166666666666666,RawP,22,300,48
0,0.0,BH,0,300,48
0,0.0,BY,0,300,48
21,0.9047619047619048,RawP,19,300,49
0,0.0,BH,0,300,49
0,0.0,BY,0,300,49
13,0.8461538461538461,RawP,11,300,50
0,0.0,BH,0,300,50
0,0.0,BY,0,300,50
19,0.8947368421052632,RawP,17,300,51
0,0.0,BH,0,300,51
0,0.0,BY,0,300,51
12,0.8333333333333334,RawP,10,300,52
0,0.0,BH,0,300,52
0,0.0,BY,0,300,52
16,0.875,RawP,14,300,53
0,0.0,BH,0,300,53
0,0.0,BY,0,300,53
13,0.8461538461538461,RawP,11,300,54
0,0.0,BH,0,300,54
0,0.0,BY,0,300,54
24,0.9166666666666666,RawP,22,300,55
0,0.0,BH,0,300,55
0,0.0,BY,0,300,55
15,0.8666666666666667,RawP,13,300,56
0,0.0,BH,0,300,56
0,0.0,BY,0,300,56
22,0.9090909090909091,RawP,20,300,57
0,0.0,BH,0,300,57
0,0.0,BY,0,300,57
18,0.8888888888888888,RawP,16,300,58
0,0.0,BH,0,300,58
0,0.0,BY,0,300,58
10,0.8,RawP,8,300,59
0,0.0,BH,0,300,59
0,0.0,BY,0,300,59
21,0.9047619047619048,RawP,19,300,60
0,0.0,BH,0,300,60
0,0.0,BY,0,300,60
23,0.9130434782608695,RawP,21,300,61
0,0.0,BH,0,300,61
0,0.0,BY,0,300,61
17,0.8823529411764706,RawP,15,300,62
0,0.0,BH,0,300,62
0,0.0,BY,0,300,62
25,0.92,RawP,23,300,63
0,0.0,BH,0,300,63
0,0.0,BY,0,300,63
22,0.9090909090909091,RawP,20,300,64
0,0.0,BH,0,300,64
0,0.0,BY,0,300,64
16,0.875,RawP,14,300,65
0,0.0,BH,0,300,65
0,0.0,BY,0,300,65
16,0.875,RawP,14,300,66
0,0.0,BH,0,300,66
0,0.0,BY,0,300,66
25,0.92,RawP,23,300,67
0,0.0,BH,0,300,67
0,0.0,BY,0,300,67
24,0.9166666666666666,RawP,22,300,68
0,0.0,BH,0,300,68
0,0.0,BY,0,300,68
18,0.8888888888888888,RawP,16,300,69
0,0.0,BH,0,300,69
0,0.0,BY,0,300,69
19,0.8947368421052632,RawP,17,300,70
0,0.0,BH,0,300,70
0,0.0,BY,0,300,70
18,0.8888888888888888,RawP,16,300,71
0,0.0,BH,0,300,71
0,0.0,BY,0,300,71
24,0.9166666666666666,RawP,22,300,72
0,0.0,BH,0,300,72
0,0.0,BY,0,300,72
20,0.9,RawP,18,300,73
0,0.0,BH,0,300,73
0,0.0,BY,0,300,73
26,0.9230769230769231,RawP,24,300,74
0,0.0,BH,0,300,74
0,0.0,BY,0,300,74
16,0.875,RawP,14,300,75
0,0.0,BH,0,300,75
0,0.0,BY,0,300,75
15,0.8666666666666667,RawP,13,300,76
0,0.0,BH,0,300,76
0,0.0,BY,0,300,76
15,0.8666666666666667,RawP,13,300,77
0,0.0,BH,0,300,77
0,0.0,BY,0,300,77
23,0.9130434782608695,RawP,21,300,78
0,0.0,BH,0,300,78
0,0.0,BY,0,300,78
18,0.8888888888888888,RawP,16,300,79
0,0.0,BH,0,300,79
0,0.0,BY,0,300,79
12,0.8333333333333334,RawP,10,300,80
0,0.0,BH,0,300,80
0,0.0,BY,0,300,80
17,0.8823529411764706,RawP,15,300,81
0,0.0,BH,0,300,81
0,0.0,BY,0,300,81
17,0.8823529411764706,RawP,15,300,82
1,1.0,BH,1,300,82
0,0.0,BY,0,300,82
14,0.8571428571428571,RawP,12,300,83
0,0.0,BH,0,300,83
0,0.0,BY,0,300,83
9,0.7777777777777778,RawP,7,300,84
0,0.0,BH,0,300,84
0,0.0,BY,0,300,84
15,0.8666666666666667,RawP,13,300,85
0,0.0,BH,0,300,85
0,0.0,BY,0,300,85
20,0.9,RawP,18,300,86
0,0.0,BH,0,300,86
0,0.0,BY,0,300,86
29,0.9310344827586207,RawP,27,300,87
0,0.0,BH,0,300,87
0,0.0,BY,0,300,87
15,0.8666666666666667,RawP,13,300,88
0,0.0,BH,0,300,88
0,0.0,BY,0,300,88
16,0.875,RawP,14,300,89
1,1.0,BH,1,300,89
0,0.0,BY,0,300,89
15,0.8666666666666667,RawP,13,300,90
0,0.0,BH,0,300,90
0,0.0,BY,0,300,90
22,0.9090909090909091,RawP,20,300,91
0,0.0,BH,0,300,91
0,0.0,BY,0,300,91
17,0.8823529411764706,RawP,15,300,92
0,0.0,BH,0,300,92
0,0.0,BY,0,300,92
13,0.8461538461538461,RawP,11,300,93
0,0.0,BH,0,300,93
0,0.0,BY,0,300,93
17,0.8823529411764706,RawP,15,300,94
0,0.0,BH,0,300,94
0,0.0,BY,0,300,94
19,0.8947368421052632,RawP,17,300,95
0,0.0,BH,0,300,95
0,0.0,BY,0,300,95
24,0.9166666666666666,RawP,22,300,96
0,0.0,BH,0,300,96
0,0.0,BY,0,300,96
13,0.8461538461538461,RawP,11,300,97
0,0.0,BH,0,300,97
0,0.0,BY,0,300,97
22,0.9090909090909091,RawP,20,300,98
0,0.0,BH,0,300,98
0,0.0,BY,0,300,98
19,0.8947368421052632,RawP,17,300,99
0,0.0,BH,0,300,99
0,0.0,BY,0,300,99
14,0.8571428571428571,RawP,12,300,100
0,0.0,BH,0,300,100
0,0.0,BY,0,300,100
13,0.8461538461538461,RawP,11,300,101
0,0.0,BH,0,300,101
0,0.0,BY,0,300,101
13,0.8461538461538461,RawP,11,300,102
0,0.0,BH,0,300,102
0,0.0,BY,0,300,102
17,0.8823529411764706,RawP,15,300,103
0,0.0,BH,0,300,103
0,0.0,BY,0,300,103
16,0.875,RawP,14,300,104
0,0.0,BH,0,300,104
0,0.0,BY,0,300,104
12,0.8333333333333334,RawP,10,300,105
0,0.0,BH,0,300,105
0,0.0,BY,0,300,105
19,0.8947368421052632,RawP,17,300,106
1,1.0,BH,1,300,106
0,0.0,BY,0,300,106
18,0.8888888888888888,RawP,16,300,107
0,0.0,BH,0,300,107
0,0.0,BY,0,300,107
10,0.8,RawP,8,300,108
0,0.0,BH,0,300,108
0,0.0,BY,0,300,108
13,0.8461538461538461,RawP,11,300,109
0,0.0,BH,0,300,109
0,0.0,BY,0,300,109
14,0.8571428571428571,RawP,12,300,110
0,0.0,BH,0,300,110
0,0.0,BY,0,300,110
17,0.8823529411764706,RawP,15,300,111
0,0.0,BH,0,300,111
0,0.0,BY,0,300,111
25,0.92,RawP,23,300,112
0,0.0,BH,0,300,112
0,0.0,BY,0,300,112
15,0.8666666666666667,RawP,13,300,113
0,0.0,BH,0,300,113
0,0.0,BY,0,300,113
20,0.9,RawP,18,300,114
0,0.0,BH,0,300,114
0,0.0,BY,0,300,114
19,0.8947368421052632,RawP,17,300,115
0,0.0,BH,0,300,115
0,0.0,BY,0,300,115
17,0.8823529411764706,RawP,15,300,116
0,0.0,BH,0,300,116
0,0.0,BY,0,300,116
14,0.8571428571428571,RawP,12,300,117
0,0.0,BH,0,300,117
0,0.0,BY,0,300,117
18,0.8888888888888888,RawP,16,300,118
0,0.0,BH,0,300,118
0,0.0,BY,0,300,118
14,0.8571428571428571,RawP,12,300,119
0,0.0,BH,0,300,119
0,0.0,BY,0,300,119
21,0.9047619047619048,RawP,19,300,120
0,0.0,BH,0,300,120
0,0.0,BY,0,300,120
14,0.8571428571428571,RawP,12,300,121
0,0.0,BH,0,300,121
0,0.0,BY,0,300,121
15,0.8666666666666667,RawP,13,300,122
0,0.0,BH,0,300,122
0,0.0,BY,0,300,122
19,0.8947368421052632,RawP,17,300,123
0,0.0,BH,0,300,123
0,0.0,BY,0,300,123
25,0.92,RawP,23,300,124
0,0.0,BH,0,300,124
0,0.0,BY,0,300,124
12,0.8333333333333334,RawP,10,300,125
0,0.0,BH,0,300,125
0,0.0,BY,0,300,125
20,0.9,RawP,18,300,126
0,0.0,BH,0,300,126
0,0.0,BY,0,300,126
18,0.8888888888888888,RawP,16,300,127
0,0.0,BH,0,300,127
0,0.0,BY,0,300,127
14,0.8571428571428571,RawP,12,300,128
0,0.0,BH,0,300,128
0,0.0,BY,0,300,128
14,0.8571428571428571,RawP,12,300,129
0,0.0,BH,0,300,129
0,0.0,BY,0,300,129
26,0.9230769230769231,RawP,24,300,130
0,0.0,BH,0,300,130
0,0.0,BY,0,300,130
17,0.8823529411764706,RawP,15,300,131
0,0.0,BH,0,300,131
0,0.0,BY,0,300,131
16,0.875,RawP,14,300,132
0,0.0,BH,0,300,132
0,0.0,BY,0,300,132
19,0.8947368421052632,RawP,17,300,133
0,0.0,BH,0,300,133
0,0.0,BY,0,300,133
19,0.8947368421052632,RawP,17,300,134
0,0.0,BH,0,300,134
0,0.0,BY,0,300,134
16,0.875,RawP,14,300,135
0,0.0,BH,0,300,135
0,0.0,BY,0,300,135
14,0.8571428571428571,RawP,12,300,136
1,1.0,BH,1,300,136
0,0.0,BY,0,300,136
15,0.8666666666666667,RawP,13,300,137
0,0.0,BH,0,300,137
0,0.0,BY,0,300,137
15,0.8666666666666667,RawP,13,300,138
0,0.0,BH,0,300,138
0,0.0,BY,0,300,138
24,0.9166666666666666,RawP,22,300,139
0,0.0,BH,0,300,139
0,0.0,BY,0,300,139
16,0.875,RawP,14,300,140
0,0.0,BH,0,300,140
0,0.0,BY,0,300,140
21,0.9047619047619048,RawP,19,300,141
0,0.0,BH,0,300,141
0,0.0,BY,0,300,141
24,0.9166666666666666,RawP,22,300,142
0,0.0,BH,0,300,142
0,0.0,BY,0,300,142
18,0.8888888888888888,RawP,16,300,143
0,0.0,BH,0,300,143
0,0.0,BY,0,300,143
13,0.8461538461538461,RawP,11,300,144
0,0.0,BH,0,300,144
0,0.0,BY,0,300,144
13,0.8461538461538461,RawP,11,300,145
0,0.0,BH,0,300,145
0,0.0,BY,0,300,145
21,0.9047619047619048,RawP,19,300,146
1,1.0,BH,1,300,146
0,0.0,BY,0,300,146
20,0.9,RawP,18,300,147
1,1.0,BH,1,300,147
0,0.0,BY,0,300,147
21,0.9047619047619048,RawP,19,300,148
0,0.0,BH,0,300,148
0,0.0,BY,0,300,148
14,0.8571428571428571,RawP,12,300,149
0,0.0,BH,0,300,149
0,0.0,BY,0,300,149
18,0.8888888888888888,RawP,16,300,150
0,0.0,BH,0,300,150
0,0.0,BY,0,300,150
15,0.8666666666666667,RawP,13,300,151
0,0.0,BH,0,300,151
0,0.0,BY,0,300,151
16,0.875,RawP,14,300,152
0,0.0,BH,0,300,152
0,0.0,BY,0,300,152
15,0.8666666666666667,RawP,13,300,153
0,0.0,BH,0,300,153
0,0.0,BY,0,300,153
17,0.8823529411764706,RawP,15,300,154
0,0.0,BH,0,300,154
0,0.0,BY,0,300,154
22,0.9090909090909091,RawP,20,300,155
0,0.0,BH,0,300,155
0,0.0,BY,0,300,155
20,0.9,RawP,18,300,156
0,0.0,BH,0,300,156
0,0.0,BY,0,300,156
18,0.8888888888888888,RawP,16,300,157
1,1.0,BH,1,300,157
0,0.0,BY,0,300,157
16,0.875,RawP,14,300,158
0,0.0,BH,0,300,158
0,0.0,BY,0,300,158
18,0.8888888888888888,RawP,16,300,159
0,0.0,BH,0,300,159
0,0.0,BY,0,300,159
12,0.8333333333333334,RawP,10,300,160
0,0.0,BH,0,300,160
0,0.0,BY,0,300,160
14,0.8571428571428571,RawP,12,300,161
0,0.0,BH,0,300,161
0,0.0,BY,0,300,161
18,0.8888888888888888,RawP,16,300,162
0,0.0,BH,0,300,162
0,0.0,BY,0,300,162
11,0.8181818181818182,RawP,9,300,163
0,0.0,BH,0,300,163
0,0.0,BY,0,300,163
14,0.8571428571428571,RawP,12,300,164
0,0.0,BH,0,300,164
0,0.0,BY,0,300,164
19,0.8947368421052632,RawP,17,300,165
0,0.0,BH,0,300,165
0,0.0,BY,0,300,165
17,0.8823529411764706,RawP,15,300,166
0,0.0,BH,0,300,166
0,0.0,BY,0,300,166
18,0.8888888888888888,RawP,16,300,167
0,0.0,BH,0,300,167
0,0.0,BY,0,300,167
16,0.875,RawP,14,300,168
0,0.0,BH,0,300,168
0,0.0,BY,0,300,168
12,0.8333333333333334,RawP,10,300,169
0,0.0,BH,0,300,169
0,0.0,BY,0,300,169
17,0.8823529411764706,RawP,15,300,170
0,0.0,BH,0,300,170
0,0.0,BY,0,300,170
21,0.9047619047619048,RawP,19,300,171
0,0.0,BH,0,300,171
0,0.0,BY,0,300,171
14,0.8571428571428571,RawP,12,300,172
0,0.0,BH,0,300,172
0,0.0,BY,0,300,172
8,0.75,RawP,6,300,173
0,0.0,BH,0,300,173
0,0.0,BY,0,300,173
14,0.8571428571428571,RawP,12,300,174
0,0.0,BH,0,300,174
0,0.0,BY,0,300,174
15,0.8666666666666667,RawP,13,300,175
0,0.0,BH,0,300,175
0,0.0,BY,0,300,175
17,0.8823529411764706,RawP,15,300,176
0,0.0,BH,0,300,176
0,0.0,BY,0,300,176
25,0.92,RawP,23,300,177
0,0.0,BH,0,300,177
0,0.0,BY,0,300,177
24,0.9166666666666666,RawP,22,300,178
0,0.0,BH,0,300,178
0,0.0,BY,0,300,178
11,0.8181818181818182,RawP,9,300,179
0,0.0,BH,0,300,179
0,0.0,BY,0,300,179
24,0.9166666666666666,RawP,22,300,180
0,0.0,BH,0,300,180
0,0.0,BY,0,300,180
13,0.8461538461538461,RawP,11,300,181
0,0.0,BH,0,300,181
0,0.0,BY,0,300,181
19,0.8947368421052632,RawP,17,300,182
1,1.0,BH,1,300,182
1,1.0,BY,1,300,182
14,0.8571428571428571,RawP,12,300,183
0,0.0,BH,0,300,183
0,0.0,BY,0,300,183
22,0.9090909090909091,RawP,20,300,184
0,0.0,BH,0,300,184
0,0.0,BY,0,300,184
16,0.875,RawP,14,300,185
0,0.0,BH,0,300,185
0,0.0,BY,0,300,185
17,0.8823529411764706,RawP,15,300,186
0,0.0,BH,0,300,186
0,0.0,BY,0,300,186
19,0.8947368421052632,RawP,17,300,187
0,0.0,BH,0,300,187
0,0.0,BY,0,300,187
17,0.8823529411764706,RawP,15,300,188
0,0.0,BH,0,300,188
0,0.0,BY,0,300,188
15,0.8666666666666667,RawP,13,300,189
0,0.0,BH,0,300,189
0,0.0,BY,0,300,189
21,0.9047619047619048,RawP,19,300,190
0,0.0,BH,0,300,190
0,0.0,BY,0,300,190
21,0.9047619047619048,RawP,19,300,191
0,0.0,BH,0,300,191
0,0.0,BY,0,300,191
15,0.8666666666666667,RawP,13,300,192
0,0.0,BH,0,300,192
0,0.0,BY,0,300,192
19,0.8947368421052632,RawP,17,300,193
0,0.0,BH,0,300,193
0,0.0,BY,0,300,193
21,0.9047619047619048,RawP,19,300,194
0,0.0,BH,0,300,194
0,0.0,BY,0,300,194
20,0.9,RawP,18,300,195
0,0.0,BH,0,300,195
0,0.0,BY,0,300,195
18,0.8888888888888888,RawP,16,300,196
0,0.0,BH,0,300,196
0,0.0,BY,0,300,196
20,0.9,RawP,18,300,197
0,0.0,BH,0,300,197
0,0.0,BY,0,300,197
17,0.8823529411764706,RawP,15,300,198
0,0.0,BH,0,300,198
0,0.0,BY,0,300,198
18,0.8888888888888888,RawP,16,300,199
0,0.0,BH,0,300,199
0,0.0,BY,0,300,199
45,0.9555555555555556,RawP,43,1000,0
0,0.0,BH,0,1000,0
0,0.0,BY,0,1000,0
49,0.9591836734693877,RawP,47,1000,1
0,0.0,BH,0,1000,1
0,0.0,BY,0,1000,1
46,0.9565217391304348,RawP,44,1000,2
0,0.0,BH,0,1000,2
0,0.0,BY,0,1000,2
50,0.96,RawP,48,1000,3
0,0.0,BH,0,1000,3
0,0.0,BY,0,1000,3
45,0.9555555555555556,RawP,43,1000,4
0,0.0,BH,0,1000,4
0,0.0,BY,0,1000,4
44,0.9545454545454546,RawP,42,1000,5
0,0.0,BH,0,1000,5
0,0.0,BY,0,1000,5
43,0.9534883720930233,RawP,41,1000,6
0,0.0,BH,0,1000,6
0,0.0,BY,0,1000,6
41,0.9512195121951219,RawP,39,1000,7
0,0.0,BH,0,1000,7
0,0.0,BY,0,1000,7
42,0.9523809523809523,RawP,40,1000,8
0,0.0,BH,0,1000,8
0,0.0,BY,0,1000,8
59,0.9661016949152542,RawP,57,1000,9
0,0.0,BH,0,1000,9
0,0.0,BY,0,1000,9
39,0.9487179487179487,RawP,37,1000,10
0,0.0,BH,0,1000,10
0,0.0,BY,0,1000,10
54,0.9629629629629629,RawP,52,1000,11
0,0.0,BH,0,1000,11
0,0.0,BY,0,1000,11
56,0.9642857142857143,RawP,54,1000,12
0,0.0,BH,0,1000,12
0,0.0,BY,0,1000,12
49,0.9591836734693877,RawP,47,1000,13
1,1.0,BH,1,1000,13
0,0.0,BY,0,1000,13
46,0.9565217391304348,RawP,44,1000,14
1,1.0,BH,1,1000,14
0,0.0,BY,0,1000,14
49,0.9591836734693877,RawP,47,1000,15
0,0.0,BH,0,1000,15
0,0.0,BY,0,1000,15
48,0.9583333333333334,RawP,46,1000,16
0,0.0,BH,0,1000,16
0,0.0,BY,0,1000,16
64,0.96875,RawP,62,1000,17
0,0.0,BH,0,1000,17
0,0.0,BY,0,1000,17
46,0.9565217391304348,RawP,44,1000,18
0,0.0,BH,0,1000,18
0,0.0,BY,0,1000,18
55,0.9636363636363636,RawP,53,1000,19
0,0.0,BH,0,1000,19
0,0.0,BY,0,1000,19
50,0.96,RawP,48,1000,20
0,0.0,BH,0,1000,20
0,0.0,BY,0,1000,20
57,0.9649122807017544,RawP,55,1000,21
0,0.0,BH,0,1000,21
0,0.0,BY,0,1000,21
51,0.9607843137254902,RawP,49,1000,22
0,0.0,BH,0,1000,22
0,0.0,BY,0,1000,22
62,0.967741935483871,RawP,60,1000,23
0,0.0,BH,0,1000,23
0,0.0,BY,0,1000,23
55,0.9636363636363636,RawP,53,1000,24
0,0.0,BH,0,1000,24
0,0.0,BY,0,1000,24
59,0.9661016949152542,RawP,57,1000,25
0,0.0,BH,0,1000,25
0,0.0,BY,0,1000,25
53,0.9622641509433962,RawP,51,1000,26
1,1.0,BH,1,1000,26
0,0.0,BY,0,1000,26
60,0.9666666666666667,RawP,58,1000,27
0,0.0,BH,0,1000,27
0,0.0,BY,0,1000,27
67,0.9701492537313433,RawP,65,1000,28
0,0.0,BH,0,1000,28
0,0.0,BY,0,1000,28
48,0.9583333333333334,RawP,46,1000,29
0,0.0,BH,0,1000,29
0,0.0,BY,0,1000,29
49,0.9591836734693877,RawP,47,1000,30
0,0.0,BH,0,1000,30
0,0.0,BY,0,1000,30
46,0.9565217391304348,RawP,44,1000,31
0,0.0,BH,0,1000,31
0,0.0,BY,0,1000,31
46,0.9565217391304348,RawP,44,1000,32
0,0.0,BH,0,1000,32
0,0.0,BY,0,1000,32
60,0.9666666666666667,RawP,58,1000,33
0,0.0,BH,0,1000,33
0,0.0,BY,0,1000,33
47,0.9574468085106383,RawP,45,1000,34
0,0.0,BH,0,1000,34
0,0.0,BY,0,1000,34
49,0.9591836734693877,RawP,47,1000,35
0,0.0,BH,0,1000,35
0,0.0,BY,0,1000,35
49,0.9591836734693877,RawP,47,1000,36
1,1.0,BH,1,1000,36
0,0.0,BY,0,1000,36
42,0.9523809523809523,RawP,40,1000,37
1,1.0,BH,1,1000,37
0,0.0,BY,0,1000,37
54,0.9629629629629629,RawP,52,1000,38
0,0.0,BH,0,1000,38
0,0.0,BY,0,1000,38
47,0.9574468085106383,RawP,45,1000,39
0,0.0,BH,0,1000,39
0,0.0,BY,0,1000,39
37,0.9459459459459459,RawP,35,1000,40
0,0.0,BH,0,1000,40
0,0.0,BY,0,1000,40
59,0.9661016949152542,RawP,57,1000,41
0,0.0,BH,0,1000,41
0,0.0,BY,0,1000,41
46,0.9565217391304348,RawP,44,1000,42
0,0.0,BH,0,1000,42
0,0.0,BY,0,1000,42
61,0.9672131147540983,RawP,59,1000,43
0,0.0,BH,0,1000,43
0,0.0,BY,0,1000,43
